Time,EncoderPosition,TargetCounts
5.85,694,700
5.85,694,700
5.85,694,700
5.86,694,700
5.86,694,700
5.86,694,700
5.86,694,700
5.87,694,700
5.87,694,700
5.87,694,700
5.87,694,700
5.88,694,700
5.88,694,700
5.88,694,700
5.88,694,700
5.88,694,700
5.89,694,700
5.89,694,700
5.89,694,700
5.9,694,700
5.9,694,700
5.9,694,700
5.9,694,700
5.9,694,700
5.91,694,700
5.91,694,700
5.91,694,700
5.91,694,700
5.92,694,700
5.92,694,700
5.92,694,700
5.92,694,700
5.93,694,700
5.93,694,700
5.93,694,700
5.93,694,700
5.94,694,700
5.94,694,700
5.94,694,700
5.94,694,700
5.95,694,700
5.95,694,700
5.95,694,700
5.95,694,700
5.95,694,700
5.96,694,700
5.96,694,700
5.96,694,700
5.96,694,700
5.97,694,700
5.97,694,700
5.97,694,700
5.97,694,700
5.98,694,700
5.98,694,700
5.98,694,700
5.98,694,700
5.99,694,700
5.99,694,700
5.99,694,700
5.99,694,700
5.99,694,700
6.0,694,700
6.0,694,700
6.0,694,700
6.0,694,700
6.01,694,700
6.01,694,700
6.01,694,700
6.01,694,700
6.02,694,700
6.02,694,700
6.02,694,700
6.02,694,700
6.03,694,700
6.03,694,700
6.03,694,700
6.03,694,700
6.03,694,700
6.04,694,700
6.04,694,700
6.04,694,700
6.04,694,700
6.05,694,700
6.05,694,700
6.05,694,700
6.05,694,700
6.06,694,700
6.06,694,700
6.06,694,700
6.06,694,700
6.07,694,700
6.07,694,700
6.07,694,700
6.07,694,700
6.07,694,700
6.08,694,700
6.08,694,700
6.08,694,700
6.09,694,700
6.09,694,700
6.09,694,700
6.09,694,700
6.09,694,700
6.1,694,700
6.1,694,700
6.1,694,700
6.1,694,700
6.11,694,700
6.11,694,700
6.11,694,700
6.11,694,700
6.12,694,700
6.12,694,700
6.12,694,700
6.12,694,700
6.13,694,700
6.13,694,700
6.13,694,700
6.13,694,700
6.14,694,700
6.14,694,700
6.14,694,700
6.14,694,700
6.15,694,700
6.15,694,700
6.15,694,700
6.15,694,700
6.15,694,700
6.16,694,700
6.16,694,700
6.16,694,700
6.16,694,700
6.17,694,700
6.17,694,700
6.17,694,700
6.17,694,700
6.18,694,700
6.18,694,700
6.18,694,700
6.18,694,700
6.18,694,700
6.19,694,700
6.19,694,700
6.19,694,700
6.2,694,700
6.2,694,700
6.2,694,700
6.2,694,700
6.2,694,700
6.21,694,700
6.21,694,700
6.21,694,700
6.21,694,700
6.22,694,700
6.22,694,700
6.22,694,700
6.22,694,700
6.23,694,700
6.23,694,700
6.23,694,700
6.23,694,700
6.24,694,700
6.24,694,700
6.24,694,700
6.24,694,700
6.24,694,700
6.25,694,700
6.25,694,700
6.25,694,700
6.25,694,700
6.26,694,700
6.26,694,700
6.26,694,700
6.26,694,700
6.26,694,700
6.27,694,700
6.27,694,700
6.27,694,700
6.28,694,700
6.28,694,700
6.28,694,700
6.28,694,700
6.28,694,700
6.29,694,700
6.29,694,700
6.29,694,700
6.29,694,700
6.3,694,700
6.3,694,700
6.3,694,700
6.3,694,700
6.31,694,700
6.31,694,700
6.31,694,700
